D,p,dKthr,A
3.0325635e-09,1.2012925,6.779223,70.561775
2.0990605e-09,1.2215897,7.3872056,71.76266
2.6546911e-09,1.2748107,7.519363,73.3111
1.4419863e-09,1.2044147,8.1907425,74.7483
2.449413e-09,1.1230567,6.751626,77.151344
1.2573924e-09,1.2683551,7.3875365,73.187004
4.061477e-09,1.1177516,7.099667,74.88874
2.8257239e-09,1.1506218,8.095769,75.31657
2.2567632e-09,1.1981767,7.8034644,73.90049
2.2918225e-09,1.189929,7.346161,73.66051
1.9080013e-09,1.2749292,7.424389,75.36148
3.4081906e-09,1.3160644,6.8437805,78.18096
8.089343e-10,1.1571723,6.972264,73.338745
2.706423e-09,1.2307254,7.5376596,73.93803
1.7044453e-09,1.2262393,7.4516163,74.02137
3.3722574e-09,1.242598,6.382326,74.027245
1.5545737e-09,1.2188028,7.8448873,71.96555
2.7234857e-09,1.1625671,7.545198,71.2592
1.545807e-09,1.2005204,6.847519,72.4458
2.2815632e-09,1.2369264,6.8373294,72.71351
3.736565e-09,1.2049088,6.750883,74.64433
1.4961435e-09,1.1276312,7.540772,71.96106
1.8535422e-09,1.2173352,7.0881467,74.87876
2.9580216e-09,1.1489817,7.1196265,75.4065
6.988804e-09,1.156418,6.721731,75.13347
1.8005704e-09,1.2884321,6.1400595,76.18028
2.341549e-09,1.1652259,7.294922,71.29193
2.3761357e-09,1.295342,6.519286,74.43954
3.3599123e-09,1.2603267,6.3218527,74.898
3.3288448e-09,1.1761929,7.438684,73.283394
4.048429e-09,1.19758,6.6901393,76.80325
1.5203657e-09,1.2450956,7.1078196,72.0313
3.3959189e-09,1.1119499,7.2455544,73.37092
2.7771871e-09,1.1758134,6.8349295,72.42241
1.7443117e-09,1.2026737,7.6100903,72.993805
8.8295865e-10,1.2078931,7.454841,77.22604
2.2128983e-09,1.2349567,7.622251,75.34114
1.3115912e-09,1.1720849,7.1912947,73.54624
1.7335116e-09,1.1442633,7.859885,71.6722
2.249201e-09,1.1624883,7.9933953,79.78387
1.7363782e-09,1.2477303,7.582075,78.205925
1.5735532e-09,1.2148966,7.428014,73.74737
2.8085834e-09,1.2277484,7.1503844,72.80667
2.0211104e-09,1.1330057,7.0916724,74.00928
7.971881e-10,1.1249979,6.9825463,72.02753
1.8481938e-09,1.2332151,6.74043,72.871025
2.241591e-09,1.2459934,7.443794,77.00725
2.2747488e-09,1.3112869,7.2755594,73.942986
9.0855556e-10,1.1824762,6.907701,76.60346
6.015129e-09,1.1352816,7.7754097,74.828
1.4187956e-09,1.2288119,7.2622843,75.56312
2.441097e-09,1.1783297,6.7175465,74.930664
2.3030515e-09,1.2515486,7.6088758,73.0681
2.7359393e-09,1.0719529,7.0345974,75.36067
3.2735863e-09,1.1725631,7.5953298,74.11043
2.755704e-09,1.0980426,7.142397,75.06439
1.6986005e-09,1.185917,6.9126654,74.504845
3.9317456e-09,1.1223629,7.091137,76.0468
1.5577634e-09,1.2421685,7.603499,74.01232
1.6263833e-09,1.2991259,7.576295,75.26007
2.7738876e-09,1.1823657,8.404881,73.99222
1.2522169e-09,1.1663864,7.219795,75.17081
1.6366619e-09,1.2192444,7.16861,72.66582
8.729851e-10,1.1692398,7.1590796,75.71051
2.4843014e-09,1.1438397,7.4879026,70.27609
2.8949778e-09,1.1478697,6.4245596,76.40889
1.1002175e-09,1.190321,7.4416513,74.22473
2.7503861e-09,1.1553438,7.0473313,76.61401
1.3387871e-09,1.1822568,7.112035,71.63446
3.6450456e-09,1.1798886,6.1952558,73.90815
2.231195e-09,1.142879,7.727228,75.44669
1.6076068e-09,1.1526068,6.558745,72.44704
3.1141605e-09,1.1985052,6.6943064,74.102806
1.7294846e-09,1.2533413,7.922798,74.639946
3.02575e-09,1.2434285,7.5496693,76.77094
2.5903708e-09,1.125934,6.9420958,75.7927
3.513524e-09,1.2231721,7.3381605,76.20471
1.2641114e-09,1.2526188,6.3777227,73.518364
1.4070053e-09,1.2365696,6.71596,74.91491
2.877524e-09,1.2006379,6.926675,74.499535
3.6329926e-09,1.1895593,7.7125745,73.77055
2.4715114e-09,1.1785184,7.8439364,74.41882
1.1863516e-09,1.1426669,7.043279,72.77238
3.1400658e-09,1.1360356,8.447841,73.85214
1.989147e-09,1.2572646,7.0333076,72.65352
1.2293361e-09,1.2137774,7.57506,73.325226
1.1186575e-09,1.2186228,7.9033017,75.510864
2.1915005e-09,1.2542293,6.8406944,73.6108
1.9487865e-09,1.125159,7.2351804,72.44158
2.246685e-09,1.1578166,8.162512,73.47544
2.8547384e-09,1.2523675,6.901478,74.216064
2.1258755e-09,1.1954123,7.64565,75.38896
2.839828e-09,1.1342922,7.9334474,75.23197
2.0076882e-09,1.3330745,7.34678,72.96365
2.0168345e-09,1.1495601,8.089178,72.143
1.922888e-09,1.1136552,7.4675612,75.157104
1.1718014e-09,1.2072378,7.183159,71.00412
2.3172748e-09,1.1430553,8.214739,71.49414
2.27421e-09,1.1840991,7.2568455,75.71522
8.9965463e-10,1.2435007,7.4896255,73.42365
1.8320632e-09,1.1853933,7.4183116,74.21963
1.8106255e-09,1.3276621,8.240868,73.49765
1.6702387e-09,1.2176306,6.6246095,74.137985
1.3451414e-09,1.1774895,7.0563116,70.004166
1.5676964e-09,1.303271,6.741246,76.974754
1.841159e-09,1.15503,8.9294615,74.61132
1.0979534e-09,1.2563567,7.35562,69.53508
7.8112333e-10,1.1492028,6.8488503,73.75794
1.2149637e-09,1.1884067,6.4151907,75.151764
2.3651405e-09,1.2293949,6.726318,77.37041
3.0051517e-09,1.2051028,6.616654,77.04626
6.553362e-09,1.1642523,7.785883,74.50393
1.5133517e-09,1.2568383,7.7897964,76.36487
1.8214088e-09,1.1934131,6.4087634,73.43405
2.3860045e-09,1.2161938,7.6278644,71.24015
1.270533e-09,1.2471393,7.464773,72.1698
8.080361e-10,1.2573993,7.855059,73.46071
1.4926219e-09,1.133749,7.0318985,73.117905
1.3996494e-09,1.1428405,7.508442,75.822334
2.3307678e-09,1.1483119,7.120428,79.11327
1.562363e-09,1.0551356,7.0815263,73.31739
1.2309315e-09,1.3098444,7.0837717,71.690025
1.5025632e-09,1.2688823,7.127365,73.35713
1.722097e-09,1.1743932,7.090562,74.07843
1.5732644e-09,1.1567863,7.23828,75.50541
2.6129536e-09,1.2863017,7.3441596,73.516174
1.594798e-09,1.1893427,6.858939,73.90841
1.4739653e-09,1.2120126,7.653335,72.47122
2.2596274e-09,1.229122,7.382455,76.27829
8.3164486e-10,1.2197762,6.841206,71.05133
1.6103899e-09,1.2169302,7.234652,71.985504
2.0685127e-09,1.2184927,6.628337,76.1951
2.0015547e-09,1.1874876,6.5923023,74.620895
2.5994975e-09,1.1778921,7.2993402,75.88333
1.7285261e-09,1.2130941,7.1270623,76.26617
2.159901e-09,1.1156087,6.995643,74.880005
1.5896314e-09,1.1324103,6.59575,69.986916
9.1164315e-10,1.1790555,7.981748,74.763756
1.9331878e-09,1.1938748,6.372439,74.96953
2.416945e-09,1.1884774,6.953336,73.89763
2.022084e-09,1.2076409,7.0276303,72.75234
1.7925983e-09,1.2118435,6.838766,75.34687
1.5474089e-09,1.187375,6.932145,75.05425
1.9156643e-09,1.2193139,7.3110495,70.24138
1.991957e-09,1.2267487,6.776106,73.824905
2.6242215e-09,1.1880778,7.012945,72.629585
2.2986217e-09,1.1856712,7.2634616,73.51318
4.030284e-09,1.2401727,7.311374,72.98858
2.3698552e-09,1.0816387,7.215427,74.07788
1.761578e-09,1.1966795,7.358852,73.479774
2.8148255e-09,1.1703826,7.807548,73.932816
1.9297992e-09,1.1798055,7.3365846,74.29317
2.3003868e-09,1.1959108,7.72179,73.12272
2.831695e-09,1.273434,7.1559653,75.25569
4.077262e-09,1.153321,7.1504765,72.77828
2.174926e-09,1.173447,7.297654,71.15097
1.6842435e-09,1.2344868,7.345125,74.08107
3.8294026e-09,1.1493291,7.315464,73.16401
1.377426e-09,1.2391421,6.759632,73.32715
1.434569e-09,1.217688,7.4514265,71.5818
9.700398e-10,1.1922897,7.1035147,75.11828
1.2373801e-09,1.1607004,6.810673,74.38349
1.9452169e-09,1.124211,6.812144,72.66272
1.9063118e-09,1.1910278,6.4996486,71.94698
3.687e-09,1.2269068,6.7498627,71.61582
1.8013474e-09,1.175085,7.5973806,74.35051
2.3013023e-09,1.106962,6.978464,76.021614
1.6999044e-09,1.221276,7.3661222,75.94897
1.9481747e-09,1.2273926,7.9275866,76.03255
2.2091442e-09,1.2278992,7.0454736,71.310814
1.4513437e-09,1.2284237,7.675691,73.96493
1.8224815e-09,1.1721337,7.4910073,73.37865
3.4101595e-09,1.1784077,6.076335,72.31619
9.226119e-10,1.1846826,7.7315965,76.6712
1.139814e-09,1.1607945,7.2319508,72.41862
1.2841148e-09,1.2865305,6.9021444,78.06373
1.941149e-09,1.1342257,7.238478,74.3308
9.313441e-10,1.2567863,6.817996,73.17985
1.7646186e-09,1.2895496,8.305312,73.26531
3.2867162e-09,1.1067654,7.466538,73.40833
2.0512692e-09,1.1429218,6.693977,72.552986
1.6373376e-09,1.1909751,7.0294223,73.735306
2.2833688e-09,1.2167189,8.159101,74.66651
1.7494755e-09,1.1319933,7.2108583,74.67431
2.9869376e-09,1.2386984,7.3009696,77.727554
3.542025e-09,1.1708881,6.5246773,73.16408
1.4881328e-09,1.2411352,6.6464634,74.371864
1.2956325e-09,1.1349682,6.6405253,73.36145
8.421626e-10,1.1543963,7.5544124,72.47034
1.0164366e-09,1.2298797,7.3601766,75.63988
2.3818236e-09,1.2011243,6.9757204,75.07166
2.0348532e-09,1.274295,7.77388,69.89496
1.1032038e-09,1.2217873,8.1713915,75.72023
8.248509e-10,1.1912049,6.8099613,75.12383
3.081073e-09,1.1483424,7.163395,71.529205
1.3326734e-09,1.1577266,7.521985,74.08693
1.3594409e-09,1.2078091,7.907171,76.830956
4.6178696e-09,1.1802056,6.867772,75.01509
2.1715463e-09,1.1742401,7.896066,76.00965
1.3319467e-09,1.2384758,7.178612,76.35347
9.025037e-10,1.1932523,8.060872,73.66784
3.636253e-09,1.179686,7.255348,71.437294
1.677641e-09,1.1951361,7.7676296,71.16002
4.694346e-09,1.1967916,7.411325,75.609146
2.5699143e-09,1.2521933,8.006803,73.76754
4.2870982e-09,1.1695584,7.6793633,75.932465
2.2471907e-09,1.2492318,7.412307,75.92487
1.8822004e-09,1.1104176,8.215741,76.77722
1.5154124e-09,1.14042,8.041928,75.37257
2.3167557e-09,1.2381333,7.825701,74.64523
1.9546222e-09,1.2493029,7.246307,71.38017
3.6201173e-09,1.2213216,6.6584196,76.32511
2.3462658e-09,1.205935,6.8824663,75.23938
1.3795642e-09,1.1775391,6.727771,72.82247
1.8248045e-09,1.1602103,7.746114,74.544716
2.8160658e-09,1.1996824,7.671711,70.108055
1.5034372e-09,1.2701936,7.0653415,70.80472
1.1440284e-09,1.1481025,7.7068624,72.89562
1.7657656e-09,1.2175882,6.9896283,74.40447
2.423847e-09,1.2045789,6.854816,72.92444
2.5756468e-09,1.1892757,7.535079,77.49599
1.6398992e-09,1.2963358,6.3906193,73.60746
2.0276465e-09,1.1668868,7.511344,76.575584
1.1424847e-09,1.1125494,6.8429666,72.34292
1.394326e-09,1.1804283,6.932779,70.3922
1.9247668e-09,1.1797385,8.064829,72.301544
2.1240838e-09,1.2018522,7.2280927,75.29964
2.5964049e-09,1.2115797,6.4472,76.26715
1.9747592e-09,1.3249958,7.222422,71.9291
2.971832e-09,1.2644463,6.3179293,72.86762
1.6303144e-09,1.2205352,7.812872,73.043205
3.6943497e-09,1.2528762,5.876925,74.29835
2.6627505e-09,1.2026536,7.6277328,72.539116
2.1831674e-09,1.1883602,6.8340206,74.10939
2.2772955e-09,1.3136026,7.928834,74.84388
3.0107867e-09,1.1290321,7.1095977,77.657906
9.41957e-10,1.1980103,6.314423,71.82999
3.8619277e-09,1.1734132,7.2591367,73.74894
1.4982968e-09,1.2161614,7.1747346,69.99278
1.8342262e-09,1.2122144,6.8543873,72.51578
1.7648447e-09,1.2299585,6.262444,76.10646
1.4248817e-09,1.3124981,7.475384,74.46676
3.0655516e-09,1.0975256,7.1399097,74.048294
2.1791273e-09,1.2381427,6.7630005,69.33871
2.974171e-09,1.1499528,6.903064,72.48985
3.8114445e-09,1.2692527,7.258305,71.45686
2.983093e-09,1.1482334,7.572095,74.52118
2.265961e-09,1.0786109,8.035061,77.24088
1.8964055e-09,1.2024105,7.6667275,71.264435
2.5725877e-09,1.1323718,5.751888,76.090034
2.4425146e-09,1.2136843,6.9679594,78.51528
1.8661996e-09,1.2084761,8.1082325,73.258934
2.5387434e-09,1.219549,7.4202485,73.56542
2.1961397e-09,1.1519233,7.041626,75.44562
2.0133113e-09,1.1892422,7.306457,72.063866
2.0895985e-09,1.2113001,7.437686,71.719086
3.9230597e-09,1.2416555,7.161587,74.19414
1.4541318e-09,1.152516,5.8042765,73.10665
1.6471531e-09,1.1818833,6.4720926,76.26312
1.7423629e-09,1.183472,7.210481,71.08955
1.7661582e-09,1.1795565,6.5123806,77.05788
1.458973e-09,1.1981539,6.766904,71.18693
1.3070045e-09,1.200899,7.6378427,72.52284
8.9872076e-10,1.2173194,6.9315,73.00826
1.435381e-09,1.2735032,7.0092983,72.929344
2.689947e-09,1.2378145,7.508991,76.73778
3.9804657e-09,1.3795663,7.0604825,72.622734
1.5387266e-09,1.2759703,7.605877,75.095215
1.8898463e-09,1.1220148,8.290892,74.036095
2.0486688e-09,1.2129989,6.863823,73.9411
1.7099931e-09,1.2275826,8.10302,74.76689
1.9034878e-09,1.1867108,7.987755,74.655396
5.377493e-09,1.1197821,6.584244,74.84317
3.8238976e-09,1.1523638,8.083455,74.108475
2.4292885e-09,1.254299,7.8984685,73.75449
4.520441e-09,1.2546426,7.6909614,77.744705
2.1139672e-09,1.1778125,7.868911,74.77666
1.3571869e-09,1.2419189,7.2893105,74.07143
2.5689981e-09,1.2335321,7.5502524,77.6985
2.8690972e-09,1.2975439,7.4816556,74.65729
2.0025084e-09,1.250713,7.123233,76.83202
2.2214637e-09,1.2483343,8.000999,75.43339
3.25207e-09,1.2016703,7.564772,75.03423
2.1280442e-09,1.209046,7.042975,70.19871
7.783912e-10,1.1770906,7.048035,72.322464
3.5928875e-09,1.178194,6.851593,75.306465
1.8830546e-09,1.232358,8.114835,72.424774
1.0972163e-09,1.1892086,6.9574733,72.04762
1.8420181e-09,1.1916595,6.707838,73.81227
1.4488204e-09,1.2634904,6.70191,76.50821
1.8448402e-09,1.2796081,7.581415,72.48223
1.2140348e-09,1.2269315,6.8410516,74.37994
1.6991307e-09,1.2091494,8.404637,73.508446
1.6400237e-09,1.2594231,7.5255313,75.02997
1.9135507e-09,1.2853161,7.211665,74.99186
1.941913e-09,1.2243156,7.553252,68.296906
2.881077e-09,1.2211158,7.8672085,74.05743
2.2072857e-09,1.1550535,7.898792,73.96852
3.0877523e-09,1.271374,7.228814,72.08794
1.9048192e-09,1.1329834,7.823461,73.2565
1.8412779e-09,1.1881518,8.045848,74.91349
2.319337e-09,1.1530108,6.53008,74.834755
1.476372e-09,1.13702,7.2036304,73.95094
1.6944468e-09,1.1283981,7.255751,74.974236
5.271357e-09,1.1674442,7.013558,76.18698
1.4173985e-09,1.1876832,8.05518,74.118805
1.5959472e-09,1.2285292,6.8227825,72.54601
3.4781598e-09,1.193751,7.5760717,73.27947
1.7952324e-09,1.2330258,6.8203454,77.39327
2.8225307e-09,1.1558343,7.518327,75.93692
4.880785e-09,1.1429907,7.964415,76.03871
2.063459e-09,1.1472965,7.0079665,70.85765
2.1747366e-09,1.2519857,6.082668,78.13725
9.623327e-10,1.1326543,7.6054935,76.95938
1.567537e-09,1.199859,6.325343,76.13191
2.263753e-09,1.1549858,6.943207,75.32639
4.9017244e-09,1.1806929,7.1869884,76.604744
2.2927946e-09,1.0700493,7.8973455,72.735374
2.2634705e-09,1.2483969,7.0889974,73.9407
2.226329e-09,1.2306328,7.6459055,73.71166
1.7376978e-09,1.2219461,7.866064,74.151115
2.6204274e-09,1.1768901,7.258127,75.273026
1.7243305e-09,1.2092078,7.9628763,72.280785
2.1780526e-09,1.2487274,8.135237,73.512215
3.446893e-09,1.2573929,7.9254766,72.16024
2.3324818e-09,1.1698364,6.4577813,74.54775
3.108975e-09,1.2123309,6.765738,72.96991
1.6524682e-09,1.2083426,7.0803866,74.62562
1.429787e-09,1.2029035,7.876942,73.870056
2.3494704e-09,1.3144262,7.6862373,75.6678
1.8191705e-09,1.1671909,6.829643,76.86443
2.4535474e-09,1.1763378,7.5863495,73.38967
1.645144e-09,1.2001455,7.635465,73.59673
2.1284063e-09,1.2247496,7.100451,72.87958
1.4752858e-09,1.1935796,6.5593934,73.140175
4.6973097e-09,1.1571155,6.898289,71.90695
1.9426862e-09,1.1807083,6.5408216,71.15787
5.1551927e-09,1.2282839,7.5927243,70.48505
1.813967e-09,1.2360046,7.71772,75.06709
1.6156847e-09,1.117598,7.3502116,73.64963
2.6144789e-09,1.177009,7.121049,74.86648
1.2319088e-09,1.1725173,7.591297,73.52733
2.4012317e-09,1.1873534,6.3114014,74.52988
2.535473e-09,1.1998429,6.517797,75.05571
1.5168812e-09,1.1991984,8.03051,73.43009
2.6351998e-09,1.1142724,6.783399,76.296036
3.3796286e-09,1.0959276,6.9654984,73.60319
1.6968735e-09,1.1977165,7.317579,72.07571
1.2568593e-09,1.1754823,7.202499,74.652794
3.0528313e-09,1.1906133,8.026838,74.03352
2.4991489e-09,1.2658844,7.586896,76.72935
1.6475084e-09,1.1493211,7.763677,74.487946
2.9258533e-09,1.2271943,7.080985,75.13138
1.2238285e-09,1.1527624,7.681248,76.29057
2.2097333e-09,1.0495899,7.0749545,74.15061
3.1764456e-09,1.1636237,8.137581,69.458374
1.3313403e-09,1.1689185,8.145995,73.79346
2.7821183e-09,1.1994865,6.8059506,73.91941
2.623036e-09,1.2685721,7.8172674,75.99271
1.3967131e-09,1.260058,6.8668675,74.881096
1.5592826e-09,1.2063049,6.5956554,73.803024
1.7921417e-09,1.1336707,7.3460035,78.929375
3.5009975e-09,1.2140913,7.776315,76.02065
1.0880414e-09,1.1766578,7.223747,74.86632
1.6858456e-09,1.3403782,7.983669,71.37353
1.716268e-09,1.1648537,7.4286594,70.58891
1.0810196e-09,1.1903844,7.578711,73.405876
4.0541472e-09,1.0737816,7.406654,73.38808
2.4817672e-09,1.1520631,7.833316,75.9019
3.092053e-09,1.1362293,7.508584,72.71953
1.6536971e-09,1.1969675,7.3325396,70.8428
1.1653133e-09,1.1973151,7.2316985,75.86112
3.3567997e-09,1.181511,7.4782634,75.04722
4.103586e-09,1.1475047,7.5381913,72.16286
1.9903648e-09,1.1943494,6.4462976,73.95438
2.4047209e-09,1.1670583,6.6278563,74.3167
1.0013199e-09,1.19723,6.3635354,72.63186
1.9341024e-09,1.1977798,7.540964,72.451004
9.933128e-10,1.288127,7.5430026,75.64611
1.8282956e-09,1.2212329,7.050965,72.13062
1.6377213e-09,1.2609032,6.9873147,75.82878
3.2995244e-09,1.2516913,6.783542,72.602745
2.5656222e-09,1.2174895,7.9534445,71.073784
2.0823474e-09,1.1885145,7.440163,76.036316
1.6281329e-09,1.191244,6.9090285,76.34767
1.254615e-09,1.2682942,6.9634933,73.72529
2.8194556e-09,1.116655,7.4367857,73.48417
1.8497133e-09,1.1761612,6.9134855,75.50758
1.7202175e-09,1.1957839,6.583016,72.14245
2.7907083e-09,1.1395044,6.773917,72.375496
3.1690752e-09,1.1608989,7.690663,73.84728
2.900397e-09,1.2466848,7.7426596,71.99479
3.4615555e-09,1.1534649,7.534328,77.36128
1.5136804e-09,1.1866653,7.0913634,74.73985
2.1610345e-09,1.1207696,7.095601,75.991585
2.0675266e-09,1.1672565,7.893355,73.09542
1.9471784e-09,1.1632429,6.80627,73.369255
1.6747387e-09,1.1775146,7.622082,73.66324
2.8118345e-09,1.1480838,7.6758323,72.103714
2.4865587e-09,1.2938302,6.508988,74.18785
1.1044152e-09,1.1095771,7.2890143,75.4571
1.8226979e-09,1.1722245,7.300775,73.520096
2.7730058e-09,1.1329422,6.82259,76.57745
1.4210704e-09,1.2185913,7.34212,73.19037
3.6041323e-09,1.1552525,6.8650923,73.50507
3.1541985e-09,1.1455,7.55168,74.486916
1.7498151e-09,1.165383,7.0038743,77.08841
1.0036713e-09,1.1884247,7.004443,76.182014
2.0281603e-09,1.2754145,6.9581127,78.0921
1.6799349e-09,1.158384,8.389622,75.31919
1.7079101e-09,1.234877,7.5885477,76.11168
1.6116792e-09,1.228286,7.753661,76.07541
1.4906049e-09,1.2080079,8.569309,72.897354
1.2295239e-09,1.1000429,7.2857504,76.214355
8.21623e-10,1.179815,7.016124,73.92259
2.373549e-09,1.2104183,6.882859,71.94295
1.8772282e-09,1.1867306,7.5387354,70.658104
3.4221774e-09,1.1563709,7.5523195,73.07374
1.7413367e-09,1.2401915,6.8489504,73.89313
3.704003e-09,1.1595241,7.3959923,73.45841
2.425634e-09,1.1740993,7.7771144,73.25645
1.9900237e-09,1.0910033,7.812162,74.42834
1.4444551e-09,1.1985404,8.090678,75.54255
2.7803644e-09,1.173604,6.9253063,75.58252
1.6382904e-09,1.3229158,7.041882,68.566895
9.0685387e-10,1.2033089,6.939133,74.921486
2.9951353e-09,1.2121385,7.639586,75.3439
1.5383559e-09,1.1255784,7.023265,71.706985
2.2081312e-09,1.2238163,7.4439163,75.09142
2.929004e-09,1.2223139,7.253505,76.61975
3.6741143e-09,1.2037013,7.8780746,72.36375
3.4995444e-09,1.1762156,7.125604,71.42147
3.2257954e-09,1.2193395,6.9550047,74.670815
1.3949412e-09,1.2346286,5.904104,71.344406
1.3797703e-09,1.2513324,7.596985,73.10316
1.3953277e-09,1.2657676,6.777659,75.29035
3.463128e-09,1.2084702,7.6050506,72.64777
3.2557241e-09,1.1602328,7.0758386,69.851166
1.8988346e-09,1.2407154,8.1251335,75.909386
2.978074e-09,1.2591884,7.0709696,77.98837
1.1809717e-09,1.1240952,8.155145,74.20166
2.6460047e-09,1.2191471,6.9101486,73.68294
2.559123e-09,1.1876159,6.879222,72.3067
2.0705562e-09,1.2176532,7.5217457,72.45632
3.3972214e-09,1.1605406,6.647053,72.44022
2.239871e-09,1.2887343,6.569335,73.25417
1.8533146e-09,1.1697911,7.2148147,74.52992
2.999785e-09,1.2655182,6.864358,70.81588
2.388256e-09,1.1843996,8.078251,72.578995
2.2142679e-09,1.1820915,7.754336,74.27769
9.843437e-10,1.1888566,7.3754616,75.96066
1.1429058e-09,1.2520732,7.22189,78.56134
2.0266497e-09,1.1794081,7.726819,75.986916
2.8319806e-09,1.0893973,6.4337535,73.971954
3.0855618e-09,1.2233175,7.258869,73.66997
2.438144e-09,1.1811094,6.9736757,72.58509
2.1344029e-09,1.1465594,7.298593,74.91162
1.0053472e-09,1.2646562,7.0477366,71.23501
1.7076222e-09,1.1753304,7.4259305,73.33549
1.3662311e-09,1.2574209,6.6210947,72.219025
2.523681e-09,1.292436,7.1295023,74.14402
1.6863163e-09,1.1852129,7.0450344,72.60731
2.0935458e-09,1.2111403,6.931176,73.3235
2.6926015e-09,1.2205245,7.5550857,77.092674
1.3032222e-09,1.1228267,6.8467517,72.863396
2.4204803e-09,1.1856296,6.676686,73.760216
1.9771587e-09,1.1515522,7.3712754,72.85354
1.9369772e-09,1.2028126,6.52715,73.5561
3.6671006e-09,1.2025387,7.3172154,73.027534
1.4732732e-09,1.2129555,6.2258105,75.787865
4.7135917e-09,1.1132692,7.0834627,72.75764
4.0498107e-09,1.1685982,7.501275,75.501564
1.899958e-09,1.0844898,7.053911,70.5976
2.5946272e-09,1.1444871,7.340235,72.089
1.67452e-09,1.1933017,8.608409,73.0626
1.7650695e-09,1.269462,7.361308,74.02367
1.2600772e-09,1.1914606,7.0097413,75.406296
2.946172e-09,1.1578686,7.0181994,74.381676
2.6443079e-09,1.1771115,8.023516,76.79813
1.8128614e-09,1.1995285,7.0119677,72.35273
4.0968122e-09,1.2018292,6.848521,72.061
1.078773e-09,1.2000345,6.3587875,75.43828
3.2876772e-09,1.247981,7.093592,71.22296
2.1861504e-09,1.116124,6.6321263,70.367424
1.4642663e-09,1.1398357,6.7654934,76.191956
1.5571308e-09,1.2665505,7.0343113,73.94438
1.8731399e-09,1.2200339,7.737827,74.28074
2.3851217e-09,1.2740986,7.4199615,75.77182
2.3343951e-09,1.2428046,7.4237313,73.57559
1.7361913e-09,1.1700832,6.655151,73.94283
1.2900575e-09,1.2806934,7.077458,74.386215
1.2563531e-09,1.2569216,7.280285,73.919205
1.4749921e-09,1.1989605,7.9482307,74.36349
3.4140917e-09,1.1277728,6.7809534,75.93118
1.237738e-09,1.1979058,6.483237,74.18206
2.5856426e-09,1.2134289,7.0925245,74.94481
2.7846698e-09,1.2353945,6.7108836,74.432014
1.038023e-09,1.213644,7.2843585,72.18042
3.370011e-09,1.1911024,7.215878,74.0293
3.0871257e-09,1.2201895,6.3237057,75.111305
8.2858853e-10,1.2255926,6.362065,77.298004
1.8427733e-09,1.0806352,7.055465,73.807076
1.5441032e-09,1.197348,8.353502,70.343445
9.451214e-10,1.2328037,7.203976,72.68189
1.574612e-09,1.1425127,6.5029693,74.968925
4.858835e-09,1.1662862,7.3790135,75.75618
1.1712501e-09,1.2370219,7.404646,75.350685
2.5939046e-09,1.2639537,6.6625304,76.42896
1.3159256e-09,1.2637371,6.481151,71.23439
1.6508103e-09,1.2628949,7.1473503,77.57413
1.2668162e-09,1.235039,7.0356607,70.895035
1.8578735e-09,1.1637828,7.3755355,74.20809
2.240683e-09,1.2825284,7.019564,72.44201
